역명,호선,위도,경도,시청과의거리,주소
정발산,일산선,37.6595,126.773,20.81945351832427,"롯데백화점, 1283, 중앙로, 장항2동, 일산동구, 고양시, 경기도, 10401, 대한민국"
마두,일산선,37.6522,126.778,20.040934849167378,"올림픽스포츠센터, 1182, 중앙로, 마두동, 마두2동, 일산동구, 고양시, 경기도, 10414, 대한민국"
백석,일산선,37.6431,126.788,18.791965882400593,"백석, 일산로, 백석동, 백석1동, 일산동구, 고양시, 경기도, 10447, 대한민국"
대곡,일산선,37.6316,126.811,16.408970802537425,"71-81, 대주로107번길, 대장동, 능곡동, 덕양구, 고양시, 경기도, 10506, 대한민국"
화정,일산선,37.6346,126.833,14.860592490847994,"한화오벨리스크오피스텔, 65, 화정로, 화정동, 화정1동, 덕양구, 고양시, 경기도, 10497, 대한민국"
원당,일산선,37.6533,126.843,15.32364041298927,"1429, 고양대로, 성사1동, 덕양구, 고양시, 경기도, 10479, 대한민국"
삼송,일산선,37.6531,126.896,12.04069612785868,"삼송역주차장, 동송로, 삼송동, 삼송1동, 덕양구, 고양시, 경기도, 10590, 대한민국"
원흥,일산선,37.6507,126.873,13.166753147452672,"원흥1로, 삼송2동, 덕양구, 고양시, 경기도, 10560, 대한민국"
연천,경원선,38.1007,127.074,59.98384031170726,"275, 연천로, 차탄리, 연천읍, 연천군, 경기도, 11013, 대한민국"
전곡,경원선,38.0246,127.072,51.591526144722216,"전곡, 전곡역로93번길, 전곡리, 전곡읍, 연천군, 경기도, 11031, 대한민국"
초성리,경원선,37.9817,127.069,46.84349134006758,"청신로, 초성리, 청산면, 연천군, 경기도, 11023, 대한민국"
동두천,경원선,37.9279,127.055,40.73988851195368,"2687, 평화로, 동두천동, 동두천시, 경기도, 11307, 대한민국"
보산,경원선,37.9137,127.057,39.21443288037128,"중앙로361번길, 보산동, 동두천시, 경기도, 11311, 대한민국"
동두천중앙,경원선,37.9019,127.056,37.90781494117252,"228, 동두천로, 생연동, 동두천시, 경기도, 11330, 대한민국"
지행,경원선,37.8923,127.056,36.858456191701805,"2285, 평화로, 지행동, 동두천시, 경기도, 11350, 대한민국"
덕정,경원선,37.8432,127.061,31.60891295872708,"1356, 화합로, 덕정동, 양주시, 경기도, 11450, 대한민국"
덕계,경원선,37.8185,127.056,28.83594800135743,"317, 고덕로139번길, 회천신도시, 회천2동, 양주시, 경기도, 11444, 대한민국"
양주,경원선,37.7744,127.045,23.844137058658365,"주내역, 919, 평화로, 남방동, 양주시, 경기도, 11496, 대한민국"
녹양,경원선,37.7594,127.042,22.163289861591483,"체육로, 녹양동, 의정부시, 경기도, 11610, 대한민국"
가능,경원선,37.7486,127.044,21.051642542610605,"가능역, 633, 평화로, 의정부동, 의정부1동, 의정부시, 경기도, 11678, 대한민국"
의정부,경원선,37.7384,127.046,20.01557763688943,"525, 평화로, 의정부동, 의정부1동, 의정부시, 경기도, 11686, 대한민국"
회룡,경원선,37.7244,127.047,18.56420552651679,"회룡역, 363, 평화로, 호원2동, 의정부시, 경기도, 11637, 대한민국"
망월사,경원선,37.7099,127.047,17.048443964542876,"신한대학교, 95, 호암로, 호원동, 호원1동, 의정부시, 경기도, 11644, 대한민국"
도봉,경원선,37.6796,127.046,13.913073898492796,"도봉로152가길, 도봉2동, 도봉구, 서울, 01321, 대한민국"
인천,수인선,37.4764,126.617,33.39628027144491,"인천, 제물량로, 북성동2가, 북성동, 중구, 인천광역시, 22312, 대한민국"
신포,수인선,37.4687,126.624,33.08122885438828,"인천세관역사관, 191-9, 인중로, 사동, 신포동, 중구, 인천광역시, 22330, 대한민국"
숭의,수인선,37.4608,126.638,32.22943419393238,"숭의, 아암대로, 숭의1·3동, 미추홀구, 인천광역시, 22175, 대한민국"
인하대,수인선,37.4485,126.65,31.788731831475875,"소성로, 학익동, 용현1·4동, 미추홀구, 인천광역시, 22212, 대한민국"
송도,수인선,37.4285,126.658,32.15158209088267,"옥련지구대, 비류대로, 청학동, 옥련2동, 연수구, 인천광역시, 21954, 대한민국"
연수,수인선,37.4178,126.679,31.153525505494567,"2, 벚꽃로, 대동아파트, 연수2동, 연수구, 인천광역시, 21927, 대한민국"
원인재,수인선,37.413,126.687,30.850684365884998,"1, 경원대로287번길, 연수 시영1차아파트, 연수2동, 연수구, 인천광역시, 21929, 대한민국"
남동인더스파크,수인선,37.4077,126.695,30.602522380153655,"1, 은봉로60번길, 남동국가산업단지, 논현2동, 남동구, 인천광역시, 21696, 대한민국"
호구포,수인선,37.4016,126.709,30.01302050711016,"1, 논현로26번길, 논현2동, 남동구, 인천광역시, 21640, 대한민국"
인천논현,수인선,37.4006,126.722,29.183950696035872,"3, 청능대로, 논현2동, 남동구, 인천광역시, 21654, 대한민국"
소래포구,수인선,37.401,126.734,28.342702069752306,"2, 소래역로, 논현동, 논현1동, 남동구, 인천광역시, 21673, 대한민국"
월곶,수인선,37.3918,126.743,28.433910025815557,"4, 월곶중앙로14번길, 월곶동, 시흥시, 경기도, 14968, 대한민국"
달월,수인선,37.3797,126.745,29.246710701618,"2, 달월길, 월곶동, 시흥시, 경기도, 15005, 대한민국"
사리,수인선,37.29,126.857,32.56388748793877,"사리, 충장로, 이동, 상록구, 안산시, 경기도, 15564, 대한민국"
야목,수인선,37.2642,126.879,34.746462301628426,"본오매송로, 야목리, 화성시, 경기도, 18286, 대한민국"
어천,수인선,37.2501,126.909,35.71847355117478,"어천, 어천역길, 어천리, 화성시, 경기도, 18287, 대한민국"
오목천,수인선,37.243,126.964,36.00293769021327,"철길산책로, 오목천동, 권선구, 수원시, 경기도, 16641, 대한민국"
고색,수인선,37.2496,126.98,35.24754067114368,"철길산책로, 고색동, 권선구, 수원시, 경기도, 16650, 대한민국"
매교,분당선,37.2655,127.016,33.645176076712325,"효원로, 매교동, 팔달구, 수원시, 경기도, 16479, 대한민국"
수원시청,분당선,37.2619,127.031,34.19885407872334,"에스팝타워오피스텔, 269, 효원로, 인계동, 팔달구, 수원시, 경기도, 16490, 대한민국"
매탄권선,분당선,37.2528,127.041,35.32943713576778,"603, 권선로, 신동, 영통구, 수원시, 경기도, 16546, 대한민국"
망포,분당선,37.2458,127.057,36.342385052558214,"망포, 덕영대로, 영통구, 수원시, 경기도, 16698, 대한민국"
영통,분당선,37.2516,127.071,35.97099779393605,"매영로, 영통동, 영통구, 수원시, 경기도, 16701, 대한민국"
청명,분당선,37.2595,127.079,35.28772415469643,"봉영로, 영통동, 영통구, 수원시, 경기도, 16712, 대한민국"
상갈,분당선,37.2618,127.109,35.805219589642114,"금화로40번길, 금화마을4단지주공그린빌아파트, 기흥구, 용인시, 경기도, 17072, 대한민국"
기흥,분당선,37.2751,127.116,34.62078371372051,"구갈동, 기흥구, 용인시, 경기도, 17065, 대한민국"
신갈,분당선,37.2861,127.111,33.32018594036728,"기흥로, 구갈동, 기흥구, 용인시, 경기도, 16975, 대한민국"
구성,분당선,37.299,127.106,31.821938689520398,"구성, 용구대로2325번길, 기흥구, 용인시, 경기도, 16921, 대한민국"
죽전,분당선,37.3248,127.107,29.190796663560786,"주차동, 536, 포은대로, 신봉동, 수지구, 용인시, 경기도, 16896, 대한민국"
보정,분당선,37.3128,127.108,30.4576390305735,"용구대로, 보정동, 기흥구, 용인시, 경기도, 16903, 대한민국"
이매,분당선,37.3954,127.128,23.17417368313815,"이매, 성남대로, 이매동, 분당구, 성남시, 경기도, 13567, 대한민국"
오리,분당선,37.3398,127.109,27.73479330853777,"50, 성남대로, 분당구, 성남시, 경기도, 13637, 대한민국"
미금,분당선,37.3501,127.109,26.697354937511797,"미금역 사거리, 돌마로, 분당구, 성남시, 경기도, 13615, 대한민국"
정자,분당선,37.366,127.108,25.07384181599351,"성남대로, 분당구, 성남시, 경기도, 13558, 대한민국"
수내,분당선,37.3785,127.114,24.10426288078717,"롯데백화점 분당점, 45, 황새울로200번길, 수내동, 분당구, 성남시, 경기도, 13595, 대한민국"
서현,분당선,37.3851,127.124,23.932665546775215,"황새울로312번길, 분당구, 성남시, 경기도, 13591, 대한민국"
야탑,분당선,37.4112,127.129,21.807057365738803,"912, 성남대로, 분당구, 성남시, 경기도, 13506, 대한민국"
태평,분당선,37.44,127.128,19.30629088932703,"1236, 성남대로, 수진동, 수정구, 성남시, 경기도, 13311, 대한민국"
가천대,분당선,37.4486,127.127,18.557574320537878,"가천대역 2번출구, 성남대로, 수진동, 수정구, 성남시, 경기도, 13306, 대한민국"
수원,분당선,37.2659,126.999,33.48511046341554,"매산로1가, 권선구, 수원시, 경기도, 16622, 대한민국"
도화,경인선,37.4661,126.669,29.47126234923703,"2, 석정로302번길, 도화동, 도화2·3동, 미추홀구, 인천광역시, 22102, 대한민국"
중동,경인선,37.4866,126.765,20.798997846691275,"2, 중동고가교, 송내동, 소사구, 부천시, 경기도, 14626, 대한민국"
도원,경인선,37.4684,126.643,31.515225437140728,"4, 새천년로5번길, 숭의1·3동, 미추홀구, 인천광역시, 22103, 대한민국"
간석,경인선,37.4647,126.694,27.507634820202757,"3, 주안로213번길, 주안6동, 미추홀구, 인천광역시, 22143, 대한민국"
부개,경인선,37.4884,126.741,22.652412621113488,"3, 수변로19번길, 부개동, 부평구, 인천광역시, 21402, 대한민국"
소사,경인선,37.4828,126.795,18.65004451756927,"2, 소사로, 소사동, 소사구, 부천시, 경기도, 14651, 대한민국"
인천,경인선,37.4761,126.617,33.406373237750934,"1, 인중로, 북성동1가, 북성동, 중구, 인천광역시, 22312, 대한민국"
동인천,경인선,37.4753,126.633,32.09182636128824,"1, 화도진로35번길, 송현동, 동구, 인천광역시, 22549, 대한민국"
제물포,경인선,37.4668,126.657,30.424665811372837,"제물포, 숙골로43번길, 도화동, 도화2·3동, 미추홀구, 인천광역시, 22102, 대한민국"
주안,경인선,37.465,126.68,28.624112265332,"3, 주안로, 주안동, 주안1동, 미추홀구, 인천광역시, 22136, 대한민국"
동암,경인선,37.4714,126.703,26.47880544917024,"4, 예술로, 십정동, 부평구, 인천광역시, 21445, 대한민국"
백운,경인선,37.4837,126.708,25.54879294170333,"4, 마장로55번길, 부평동, 부평구, 인천광역시, 21405, 대한민국"
부평,경인선,37.4894,126.725,23.921172466507524,"3, 동수북로, 부평동, 부평구, 인천광역시, 21404, 대한민국"
송내,경인선,37.4876,126.754,21.634345250036613,"2, 송내대로, 소사구, 부천시, 경기도, 14598, 대한민국"
부천,경인선,37.4841,126.783,19.50541739098701,"이마트, 부천로2번길, 심곡본동, 소사구, 부천시, 경기도, 14644, 대한민국"
역곡,경인선,37.4852,126.812,17.22558018592261,"4, 경인로, 괴안동, 소사구, 부천시, 경기도, 14676, 대한민국"
수리산,안산선,37.3498,126.925,24.558611687992762,"수리동, 산본동, 경기도, 15869, 대한민국"
오이도,안산선,37.3624,126.739,31.00319807009993,"4, 역전로, 정왕본동, 시흥시, 경기도, 15018, 대한민국"
정왕,안산선,37.3517,126.743,31.65312609758563,"2, 마유로418번길, 정왕본동, 시흥시, 경기도, 15049, 대한민국"
신길온천,안산선,37.3382,126.766,31.556365855959804,"신길온천, 2, 황고개로, 신길동, 단원구, 안산시, 경기도, 15398, 대한민국"
안산,안산선,37.3271,126.789,31.434347447203766,"1, 중앙대로, 원곡동, 단원구, 안산시, 경기도, 15431, 대한민국"
초지,안산선,37.3206,126.806,31.293342179786375,"2, 중앙대로, 단원구, 안산시, 경기도, 15389, 대한민국"
고잔,안산선,37.3168,126.823,30.970884653575425,"2, 화정천동로, 단원구, 안산시, 경기도, 15485, 대한민국"
중앙,안산선,37.3159,126.839,30.463933433258287,"2, 중앙대로, 고잔동, 단원구, 안산시, 경기도, 15361, 대한민국"
한대앞,안산선,37.3097,126.853,30.628718349541078,"한대앞역 2번출구, 광덕4로, 이동, 상록구, 안산시, 경기도, 15494, 대한민국"
상록수,안산선,37.3028,126.866,30.95948784536642,"4, 석삼말로, 일동, 상록구, 안산시, 경기도, 15516, 대한민국"
반월,안산선,37.3122,126.904,29.035129550131906,"2, 건건8길, 건건동, 삼천리, 상록구, 안산시, 경기도, 15521, 대한민국"
대야미,안산선,37.3285,126.917,27.01960956695789,"1, 대야1로, 대야미동, 대야동, 군포시, 경기도, 15891, 대한민국"
산본,안산선,37.3581,126.933,23.523333032837535,"4, 번영로, 광정동, 산본동, 경기도, 15862, 대한민국"
광명,경부선,37.4162,126.884,18.67367709065736,"21, 광명역로, 일직동, 광명시, 경기도, 14347, 대한민국"
서동탄,경부선,37.1955,127.052,41.7748420504323,"2, 외삼미로15번길, 외삼미동, 오산시, 경기도, 18428, 대한민국"
당정,경부선,37.3443,126.948,24.860380213287495,"군포2동, 군포시, 경기도, 15877, 대한민국"
천안,경부선,36.81,127.147,85.44696430595111,"4, 대흥로, 대흥동, 동남구, 천안시, 충청남도, 31144, 대한민국"
두정,경부선,36.8337,127.149,82.8853120444772,"2, 두정역길, 두정동, 서북구, 천안시, 충청남도, 31103, 대한민국"
직산,경부선,36.8706,127.144,78.7702646192321,"2, 천안대로, 직산읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
성환,경부선,36.9161,127.127,73.52023276444864,"3, 성환21길, 성환읍, 서북구, 천안시, 충청남도, 31014, 대한민국"
평택,경부선,36.9907,127.085,64.72897465515739,"8, 원평로, 평택동, 평택시, 경기도, 17919, 대한민국"
지제,경부선,37.0188,127.07,61.449903624770506,"평택지제, 평택지제역로, 지제동, 여염리, 평택시, 경기도, 17840, 대한민국"
서정리,경부선,37.0565,127.053,57.103379771190134,"2, 탄현로, 장당동, 송탄, 평택시, 경기도, 17783, 대한민국"
송탄,경부선,37.0757,127.054,54.99396910565707,"송탄역 주차장, 송탄공원로, 송탄, 평택시, 경기도, 17767, 대한민국"
진위,경부선,37.1094,127.062,51.373679911865224,"1, 경기대로, 하북리, 평택시, 경기도, 17707, 대한민국"
오산,경부선,37.1459,127.067,47.431933922246614,"오산역환승센터, 59, 역광장로, 오산동, 오산시, 경기도, 18137, 대한민국"
오산대,경부선,37.169,127.063,44.84010801157404,"2, 경기대로, 수청동, 오산시, 경기도, 18114, 대한민국"
세마,경부선,37.1875,127.043,42.539463730391574,"2, 독산성로, 세교동, 오산시, 경기도, 18105, 대한민국"
병점,경부선,37.2075,127.033,40.220920054844406,"1, 태안로, 병점동, 화성시, 경기도, 18372, 대한민국"
세류,경부선,37.245,127.013,35.89052111633386,"3, 정조로, 세류동, 권선구, 수원시, 경기도, 16659, 대한민국"
수원,경부선,37.2663,127.0,33.445665893005255,"2, 덕영대로, 매산로1가, 팔달구, 수원시, 경기도, 16622, 대한민국"
화서,경부선,37.2839,126.99,31.45044745814604,"1, 덕영대로, 화서동, 팔달구, 수원시, 경기도, 16432, 대한민국"
성균관대,경부선,37.3004,126.971,29.605307140699935,"1, 덕영대로, 율전동, 장안구, 수원시, 경기도, 16357, 대한민국"
의왕,경부선,37.3209,126.948,27.448798248146264,"66, 철도박물관로, 삼동, 부곡동, 의왕시, 경기도, 16081, 대한민국"
군포,경부선,37.3536,126.948,23.83246926773692,"군포역1길, 군포1동, 군포시, 경기도, 15855, 대한민국"
금정,경부선,37.3722,126.943,21.83681033018,"금정, 750, 군포로, 금정동, 군포시, 경기도, 15811, 대한민국"
명학,경부선,37.3847,126.935,20.580941508985227,"만안로, 안양동, 만안구, 안양시, 경기도, 13992, 대한민국"
안양,경부선,37.4016,126.923,18.98116524536863,"232, 만안로, 안양동, 만안구, 안양시, 경기도, 13992, 대한민국"
관악,경부선,37.4192,126.909,17.48886297847348,"2, 경수대로1273번길, 석수동, 만안구, 안양시, 경기도, 13960, 대한민국"
석수,경부선,37.435,126.902,16.102011119532627,"연현로, 만안구, 안양시, 경기도, 13906, 대한민국"
여주,경강선,37.2823,127.629,65.58927846397704,"여주역, 교동, 여주시, 경기도, 12644, 대한민국"
세종대왕릉,경강선,37.2953,127.571,60.412997913680286,"세종대왕면, 여주시, 경기도, 12641, 대한민국"
부발,경강선,37.2602,127.49,56.6022534582397,"부발, 신아로, 아미리, 이천시, 경기도, 17327, 대한민국"
이천,경강선,37.2656,127.442,52.89490473654042,"율현동, 이천시, 경기도, 17391, 대한민국"
신둔도예촌,경강선,37.3172,127.405,46.7840284994951,"원적로, 남정리, 이천시, 경기도, 17301, 대한민국"
곤지암,경강선,37.3513,127.347,40.40649308506197,"대석동길, 곤지암읍, 광주시, 경기도, 12801, 대한민국"
초월,경강선,37.3744,127.299,35.470834813483904,"경충대로, 초월읍, 광주시, 경기도, 12735, 대한민국"
경기광주,경강선,37.3999,127.253,30.51969690679051,"경기광주 역세권 공영주차장, 지하15, 역동로, 역동, 경안동, 광주시, 경기도, 12777, 대한민국"
삼동,경강선,37.4095,127.203,26.428898675483,"순암로, 중대동, 광남1동, 광주시, 경기도, 12768, 대한민국"
이매,경강선,37.3947,127.128,23.238185099914393,"이매로, 이매동, 분당구, 성남시, 경기도, 13567, 대한민국"
판교,경강선,37.3948,127.111,22.409427235177983,"판교, 판교역로146번길, 백현동, 분당구, 성남시, 경기도, 13529, 대한민국"
금정,과천선,37.3722,126.943,21.83681033018,"금정, 750, 군포로, 금정동, 군포시, 경기도, 15811, 대한민국"
범계,과천선,37.3898,126.951,19.803664310732863,"범계역광장, 범계동, 동안구, 안양시, 경기도, 14073, 대한민국"
평촌,과천선,37.3943,126.964,19.198211070789185,"54, 관평로182번길, 부림동, 동안구, 안양시, 경기도, 14066, 대한민국"
인덕원,과천선,37.4016,126.977,18.34583892351027,"인덕원, 529, 흥안대로, 관양2동, 동안구, 안양시, 경기도, 13951, 대한민국"
정부과천청사,과천선,37.4265,126.99,15.611498514426282,"정부과천청사, 100, 중앙로, 부림동, 과천시, 경기도, 13807, 대한민국"
과천,과천선,37.433,126.997,14.946268615058068,"중앙공원, 별양동, 과천시, 경기도, 13803, 대한민국"
대공원,과천선,37.4357,127.007,14.773810578144454,"막계동, 과천시, 경기도, 13828, 대한민국"
경마공원,과천선,37.4439,127.008,13.892868800300057,"경마공원대로, 과천동, 과천시, 경기도, 13821, 대한민국"
선바위,과천선,37.4517,127.002,12.945947794155641,"선바위, 경마공원대로, 과천동, 과천시, 경기도, 13815, 대한민국"
신창,장항선,36.7695,126.951,88.66471209473062,"2, 행목로, 행목리, 아산시, 충청남도, 31533, 대한민국"
온양온천,장항선,36.7805,127.003,87.43640012069605,"3, 온양온천역광장, 온천동, 아산시, 충청남도, 31513, 대한민국"
배방,장항선,36.7776,127.053,87.98120052548362,"4, 한내로, 구령리, 아산시, 충청남도, 31480, 대한민국"
탕정,장항선,36.7887,127.085,87.01293885733104,"탕정역, 곡교천로, 매곡리, 아산시, 충청남도, 31466, 대한민국"
아산,장항선,36.7921,127.104,86.83704835547084,"2, 아산역로, 장재리, 아산시, 충청남도, 31470, 대한민국"
쌍용,장항선,36.7938,127.121,86.85611203357696,"쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31174, 대한민국"
봉명,장항선,36.8012,127.136,86.24741386963005,"2, 차돌로, 봉명동, 동남구, 천안시, 충청남도, 31151, 대한민국"
춘천,경춘선,37.8851,127.717,74.0020917382991,"평화로, 근화동, 춘천시, 강원특별자치도, 24244, 대한민국"
남춘천,경춘선,37.864,127.724,73.46586760025447,"3, 우묵길52번길, 온의동, 춘천시, 강원특별자치도, 24368, 대한민국"
김유정,경춘선,37.8185,127.714,70.54175408083225,"1, 김유정로, 증리, 춘천시, 강원특별자치도, 24412, 대한민국"
강촌,경춘선,37.8057,127.634,63.538263071254356,"3, 강촌로, 방곡리, 춘천시, 강원특별자치도, 24465, 대한민국"
백양리,경춘선,37.8308,127.589,61.245355607209355,"3, 북한강변길, 춘천시, 강원특별자치도, 24464, 대한민국"
굴봉산,경춘선,37.8321,127.558,58.93866505953536,"서백길, 서천리, 춘천시, 강원특별자치도, 24464, 대한민국"
가평,경춘선,37.8145,127.511,54.3855890103805,"가평역, 13-42, 문화로, 가평읍, 가평군, 경기도, 12421, 대한민국"
상천,경춘선,37.7702,127.455,47.684282849149334,"2, 상천역, 상천리, 가평군, 경기도, 12449, 대한민국"
청평,경춘선,37.7355,127.427,43.74829508426194,"4, 청평역로, 청평리, 가평군, 경기도, 12453, 대한민국"
대성리,경춘선,37.6841,127.379,37.63862154995552,"대성리역, 가평군, 경기도, 12457, 대한민국"
마석,경춘선,37.6528,127.312,30.926527760501024,"2, 경춘선 자전거길, 화도읍, 남양주시, 경기도, 12175, 대한민국"
천마산,경춘선,37.659,127.285,28.91154135306933,"37, 경춘선 자전거길, 화도읍, 남양주시, 경기도, 12168, 대한민국"
평내호평,경춘선,37.6532,127.244,25.31671005898141,"2, 늘을2로, 평내동, 남양주시, 경기도, 12150, 대한민국"
금곡,경춘선,37.6374,127.208,21.72168638039443,"1, 경춘선 자전거길, 금곡동, 남양주시, 경기도, 12238, 대한민국"
사릉,경춘선,37.6511,127.177,19.873896777449684,"2, 진건우회로, 진건읍, 남양주시, 경기도, 12140, 대한민국"
퇴계원,경춘선,37.6483,127.144,17.200748575828303,"4, 퇴계원로6번길, 퇴계원읍, 남양주시, 경기도, 12126, 대한민국"
별내,경춘선,37.642,127.127,15.560865950851063,"2, 순화궁로, 별내동, 퇴계원리, 남양주시, 경기도, 12113, 대한민국"
갈매,경춘선,37.6341,127.115,14.198550123207431,"2, 경춘북로, 갈매동, 신내1동, 중랑구, 구리시, 경기도, 11903, 대한민국"
운천,경의중앙선,37.8799,126.77,39.358483709705574,"운천, 통일로, 문산읍, 파주시, 경기도, 10808, 대한민국"
임진강,경의중앙선,37.8884,126.747,41.15788671001288,"자유로, 문산읍, 파주시, 경기도, 10818, 대한민국"
문산,경의중앙선,37.8546,126.788,36.133153922021776,"2, 통일로, 문산읍, 파주시, 경기도, 10824, 대한민국"
파주,경의중앙선,37.8153,126.793,32.10006050107283,"파주역, 38, 주라위길, 파주읍, 파주시, 경기도, 10838, 대한민국"
월롱,경의중앙선,37.7962,126.793,30.290601906702914,"1, 통일로, 위전리, 월롱면, 파주시, 경기도, 10946, 대한민국"
금촌,경의중앙선,37.7662,126.775,28.50577537335371,"금촌역, 193, 새꽃로, 아동동, 금촌1동, 파주시, 경기도, 10930, 대한민국"
금릉,경의중앙선,37.7513,126.765,27.82277196081082,"4, 금릉역로, 금촌2동, 파주시, 경기도, 10915, 대한민국"
운정,경의중앙선,37.7258,126.767,25.675088071869446,"4, 운정역길, 운정3동, 파주시, 경기도, 10910, 대한민국"
야당,경의중앙선,37.7123,126.761,25.06598542964425,"2, 송학1길, 야당동, 운정3동, 파주시, 경기도, 10909, 대한민국"
탄현,경의중앙선,37.694,126.761,23.80322336993039,"856, 경의로, 덕이동, 일산서구, 고양시, 경기도, 10232, 대한민국"
일산,경의중앙선,37.6821,126.77,22.38776871873646,"2, 경의로, 대화동, 일산3동, 일산서구, 고양시, 경기도, 10373, 대한민국"
풍산,경의중앙선,37.6723,126.786,20.609527432117705,"486, 경의로, 정발산동, 일산동구, 고양시, 경기도, 10406, 대한민국"
백마,경의중앙선,37.6582,126.794,19.158323308717446,"백마역 1번출구, 백마역지하보도, 일산신도시, 마두1동, 일산동구, 고양시, 경기도, 10417, 대한민국"
곡산,경의중앙선,37.6457,126.802,17.841643442832392,"곡산역, 160, 경의로, 백석1동, 일산동구, 고양시, 경기도, 10418, 대한민국"
능곡,경의중앙선,37.6188,126.821,15.018489198460447,"1, 토당로42번길, 행주동, 덕양구, 고양시, 경기도, 10510, 대한민국"
행신,경의중앙선,37.6121,126.834,13.67684689105584,"3, 소원로, 행신2동, 덕양구, 고양시, 경기도, 10523, 대한민국"
강매,경의중앙선,37.6123,126.843,12.952160958231854,"3, 강매교, 강매동, 행신2동, 덕양구, 고양시, 경기도, 10531, 대한민국"
화전,경의중앙선,37.6029,126.868,10.516911836102594,"4, 화전지하차도, 대덕동, 덕양구, 고양시, 경기도, 10540, 대한민국"
지평,중앙선,37.4764,127.63,58.3509831917452,"1, 지평의병로, 지평리, 양평군, 경기도, 12541, 대한민국"
용문,중앙선,37.4822,127.595,55.197401716183265,"용문, 어수길, 다문리, 양평군, 경기도, 12520, 대한민국"
원덕,중앙선,37.4687,127.547,51.332737382039326,"3, 원덕흑천길, 원덕리, 양평군, 경기도, 12566, 대한민국"
오빈,중앙선,37.5061,127.474,44.23063127033378,"2, 남한강 자전거길, 오빈리, 양평군, 경기도, 12546, 대한민국"
아신,중앙선,37.5138,127.443,41.39898391674043,"4, 예솔마을길, 옥천면, 양평군, 경기도, 12508, 대한민국"
국수,중앙선,37.5162,127.399,37.5213886797344,"1, 국수길, 국수리, 양평군, 경기도, 12580, 대한민국"
신원,중앙선,37.5255,127.373,35.10475192281472,"3, 남한강 자전거길, 양서면, 양평군, 경기도, 12583, 대한민국"
양수,중앙선,37.546,127.329,31.007421653596204,"3, 양수역 주차장, 용담리, 양평군, 경기도, 12584, 대한민국"
운길산,중앙선,37.5547,127.31,29.276102012145376,"4, 운길산로, 조안면, 남양주시, 경기도, 12281, 대한민국"
팔당,중앙선,37.5474,127.244,23.526741371395655,"팔당, 팔당로, 와부읍, 남양주시, 경기도, 13023, 대한민국"
도심,중앙선,37.5796,127.223,21.622505175390337,"1, 덕소로, 와부읍, 남양주시, 경기도, 12269, 대한민국"
덕소,중앙선,37.5868,127.209,20.463041454674254,"3, 덕소로2번길, 와부읍, 남양주시, 경기도, 12214, 대한민국"
양정,중앙선,37.6053,127.194,19.496170572534346,"이패동, 양정동, 남양주시, 경기도, 12242, 대한민국"
도농,중앙선,37.6088,127.161,16.776844126047433,"도농, 경춘로, 지금동, 다산2동, 남양주시, 경기도, 12258, 대한민국"
구리,중앙선,37.6034,127.144,15.172069099474879,"2, 34, 구리시, 경기도, 11922, 대한민국"
개포동,분당선,37.4891,127.066,11.583473396261772,"개포로, 개포동, 개포2동, 강남구, 서울, 06329, 대한민국"
별내별가람,진접선,37.6678,127.116,16.552017288534802,"덕송2로, 별내동, 남양주시, 경기도, 12091, 대한민국"
오남,진접선,37.705,127.193,24.385024991295037,"921, 진건오남로, 오남읍, 남양주시, 경기도, 12036, 대한민국"
진접,진접선,37.7205,127.203,26.16595787789838,"지안빌딩, 221, 해밀예당1로, 진접읍, 남양주시, 경기도, 12054, 대한민국"
